상호명,지점명,상권업종소분류명,지번주소,도로명주소,경도,위도,상호지점명,id,name,category,visitorReviewCount,visitorReviewScore
그림커피,,커피전문점/카페/다방,서울특별시 도봉구 쌍문동 510-1,서울특별시 도봉구 삼양로 620,127.014370175424,37.6585502199124,그림커피,38507337,그림커피,카페,2,평점없음
셀렉토커피,양천구청점,커피전문점/카페/다방,서울특별시 양천구 신정동 324-10,서울특별시 양천구 목동동로 53,126.860896798618,37.5148323326506,셀렉토커피 양천구청점,351311767,셀렉토커피 양천구청점,카페,126,4.48
카페브로딩,,커피전문점/카페/다방,서울특별시 중랑구 면목동 89-7,서울특별시 중랑구 상봉로 89,127.09298532222,37.5937924156213,카페브로딩,1727705646,카페브로딩,카페,59,4.62
카페에셀,,커피전문점/카페/다방,서울특별시 용산구 효창동 5-814,서울특별시 용산구 백범로43길 2,126.958039198098,37.5410396443792,카페에셀,1282310461,카페에셀,"카페,디저트",69,4.16
올티드,,커피전문점/카페/다방,서울특별시 송파구 가락동 16-12,서울특별시 송파구 양재대로66길 43,127.125630718887,37.4999146352231,올티드,1736738936,올티드 커피,"카페,디저트",454,4.75
쥬씨현대시장점,현대시장점,커피전문점/카페/다방,서울특별시 관악구 봉천동 888-35,서울특별시 관악구 양녕로 44,126.947090975825,37.4859065763938,쥬씨현대시장점 현대시장점,748395155,쥬씨현대시장점,"과일,주스전문점",245,4.19
와플에구름,,커피전문점/카페/다방,서울특별시 강남구 신사동 660-10,서울특별시 강남구 압구정로50길 8,127.038019504342,37.5277790512041,와플에구름,1185312207,와플에구름,와플,415,4.49
레드우드,,커피전문점/카페/다방,서울특별시 용산구 청파동3가 109-12,서울특별시 용산구 청파로47길 37-22,126.967918906296,37.5442440226863,레드우드,1641843709,레드우드,"카페,디저트",90,4.44
설빙,서울마곡나루점,커피전문점/카페/다방,서울특별시 강서구 마곡동 760,서울특별시 강서구 마곡중앙5로 6,126.826911667088,37.5671470537048,설빙 서울마곡나루점,1815256136,설빙 마곡나루점,빙수,1608,4.48
카페,1층102호,커피전문점/카페/다방,서울특별시 강서구 화곡동 1145,서울특별시 강서구 공항대로 382,126.849535128786,37.5563861159498,카페 1층102호,1814755954,카페 1층 102호,"카페,디저트",92,4.63
디저트39,강남역점,커피전문점/카페/다방,서울특별시 서초구 서초동 1327,서울특별시 서초구 서초대로74길 23,127.027077999195,37.4956209395202,디저트39 강남역점,1525445041,디저트39 강남역점,카페,311,4.5
커피1498,,커피전문점/카페/다방,서울특별시 강동구 길동 366-2,서울특별시 강동구 양재대로 1498,127.140888334973,37.539303760116,커피1498,1114608071,커피1498,카페,25,4.39
스타벅스강동역점,강동역점,커피전문점/카페/다방,서울특별시 강동구 천호동 447-17,서울특별시 강동구 천호대로 1089,127.133078371911,37.5365615358794,스타벅스강동역점 강동역점,38484265,스타벅스 강동역점,카페,3911,4.48
투썸플레이스개봉역점,개봉역점,커피전문점/카페/다방,서울특별시 구로구 개봉동 202-13,서울특별시 구로구 남부순환로97길 20-1,126.85889314068,37.4941250800307,투썸플레이스개봉역점 개봉역점,37912137,투썸플레이스 개봉역점,카페,1434,4.32
카페쥬드,,커피전문점/카페/다방,서울특별시 노원구 중계동 591,서울특별시 노원구 한글비석로 384,127.073266115542,37.6598475788814,카페쥬드,1256547284,카페쥬드,"카페,디저트",94,4.31
웰위치아,,커피전문점/카페/다방,서울특별시 영등포구 문래동3가 82-25,서울특별시 영등포구 문래로 83,126.891272615394,37.5199149310644,웰위치아,1600394012,웰위치아,베이커리,808,4.49
카페,드소리,커피전문점/카페/다방,서울특별시 동작구 상도동 462-3,서울특별시 동작구 상도로50길 4,126.951029961695,37.4985563225405,카페 드소리,1547816450,카페 드 소리,"카페,디저트",9,평점없음
카페,102,커피전문점/카페/다방,서울특별시 중랑구 면목동 67-25,서울특별시 중랑구 상봉로1길 9,127.094097743294,37.5860970166985,카페 102,1721357388,카페102,카페,21,4.55
CafeKOUM,,커피전문점/카페/다방,서울특별시 강북구 미아동 133-25,서울특별시 강북구 도봉로30길 41,127.030662047692,37.6214995462748,CafeKOUM,1755816647,카페쿰,카페,11,3.75
달꿈남매,,커피전문점/카페/다방,서울특별시 중랑구 면목동 118-1,서울특별시 중랑구 겸재로 164,127.085913292088,37.5877999692412,달꿈남매,1856728077,달꿈남매,"카페,디저트",224,4.33
오슬로우커피,문정점,커피전문점/카페/다방,서울특별시 송파구 문정동 643-1,서울특별시 송파구 법원로 114,127.120997943551,37.4860489500657,오슬로우커피 문정점,1494976203,오슬로우커피 문정점,카페,89,4.19
비엔나커피하우스압구정극동,타워점,커피전문점/카페/다방,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로 152,127.026033203671,37.5255543279368,비엔나커피하우스압구정극동 타워점,1972929313,비엔나커피하우스 압구정극동타워점,카페,711,4.42
프로즌빈,,커피전문점/카페/다방,서울특별시 은평구 신사동 38-26,서울특별시 은평구 가좌로 298,126.911576273288,37.5947637824755,프로즌빈,1548887584,프로즌빈,"카페,디저트",10,평점없음
CoffeeMong,,커피전문점/카페/다방,서울특별시 송파구 가락동 46-11,서울특별시 송파구 오금로36길 64,127.121752991994,37.498822617617,CoffeeMong,1480276380,커피몽,"카페,디저트",53,4.01
탐앤탐스,도봉산입구점,커피전문점/카페/다방,서울특별시 도봉구 도봉동 280-4,서울특별시 도봉구 도봉산4길 4-13,127.042987774681,37.6876548738232,탐앤탐스 도봉산입구점,33021896,탐앤탐스 도봉산입구점,카페,619,4.23
감성커피,암사역점,커피전문점/카페/다방,서울특별시 강동구 암사동 512,서울특별시 강동구 상암로 28,127.126728512889,37.5503189117363,감성커피 암사역점,1526037728,감성커피 암사역점,"카페,디저트",474,4.32
금두꺼비다방,,커피전문점/카페/다방,서울특별시 광진구 구의동 33-35,서울특별시 광진구 자양로50길 32,127.094089670336,37.5521814702511,금두꺼비다방,1828557420,금두꺼비다방,"카페,디저트",5,평점없음
투썸플레이스,종암점,커피전문점/카페/다방,서울특별시 성북구 종암동 87-6,서울특별시 성북구 종암로 103,127.034018423027,37.5993525052121,투썸플레이스 종암점,1161151170,투썸플레이스 종암점,카페,626,4.43
쥬스혁명,,커피전문점/카페/다방,서울특별시 중구 봉래동1가 104-1,서울특별시 중구 세종대로 27,126.97406130261,37.5592728912848,쥬스혁명,1024431953,쥬스혁명,"카페,디저트",196,4.3
콩볶는다락,,커피전문점/카페/다방,서울특별시 강서구 등촌동 633-7,서울특별시 강서구 양천로 626,126.867011430804,37.5540502439199,콩볶는다락,1604996088,콩볶는다락,카페,182,4.6
커피앤플레이스,,커피전문점/카페/다방,서울특별시 강서구 화곡동 425-25,서울특별시 강서구 곰달래로 69,126.840341668639,37.5303013363885,커피앤플레이스,1039964443,커피앤플레이스,카페,276,4.57
더치앤빈,삼성점,커피전문점/카페/다방,서울특별시 강남구 삼성동 157-16,서울특별시 강남구 테헤란로83길 15,127.057134787174,37.5083983535212,더치앤빈 삼성점,1282310424,더치앤빈 삼성점,카페,30,평점없음
커피루루,,커피전문점/카페/다방,서울특별시 강남구 역삼동 720-25,서울특별시 강남구 언주로 427,127.04266641465,37.5014519789014,커피루루,1209786729,커피루루,"카페,디저트",115,4.47
스미스바니스페셜티커피1호,양재점,커피전문점/카페/다방,서울특별시 서초구 양재동 261-3,서울특별시 서초구 마방로 20,127.040852114789,37.4744055331777,스미스바니스페셜티커피1호 양재점,1380923033,스미스바니스페셜티커피1호양재점,테이크아웃커피,276,4.5
커피유슬리스,,커피전문점/카페/다방,서울특별시 영등포구 대림동 1031-1,서울특별시 영등포구 디지털로54길 3,126.901692761602,37.4904850564024,커피유슬리스,1012509728,COFFEE USELESS,카페,22,4.61
이디야커피,신림신원점,커피전문점/카페/다방,서울특별시 관악구 신림동 1636-35,서울특별시 관악구 신원로 16,126.927919762351,37.4807333350415,이디야커피 신림신원점,35326219,이디야커피 신림신원점,카페,401,4.37
스타벅스,여의도화재보험,커피전문점/카페/다방,서울특별시 영등포구 여의도동 35-4,서울특별시 영등포구 국제금융로6길 38,126.925980898343,37.5213799889039,스타벅스 여의도화재보험,1488496598,스타벅스 여의도화재보험점,카페,2994,4.5
스타벅스,보라매점,커피전문점/카페/다방,서울특별시 관악구 봉천동 729-24,서울특별시 관악구 보라매로5가길 7,126.925364223124,37.4918020365113,스타벅스 보라매점,33021703,스타벅스 보라매대교점,카페,3966,4.51
써니데이커피,,커피전문점/카페/다방,서울특별시 은평구 녹번동 156-42,서울특별시 은평구 은평로11길 12,126.923408475355,37.6019183823035,써니데이커피,1905937944,써니데이커피,카페,27,4.48
스타벅스방화DT,,커피전문점/카페/다방,서울특별시 강서구 방화동 293-4,서울특별시 강서구 방화대로 375,126.816370981046,37.5744392795603,스타벅스방화DT,1967951981,스타벅스 방화DT점,카페,3917,4.46
이디야커피중곡대원점,중곡대원점,커피전문점/카페/다방,서울특별시 광진구 중곡동 28-7,서울특별시 광진구 용마산로 111,127.08662805154,37.5635853445031,이디야커피중곡대원점 중곡대원점,1711840132,이디야커피 중곡대원점,카페,219,4.43
노아스로스팅,신사점,커피전문점/카페/다방,서울특별시 서초구 잠원동 27-11,서울특별시 서초구 강남대로95길 12,127.019125600384,37.5139456813185,노아스로스팅 신사점,1722903192,노아스로스팅 신사점,카페,267,4.29
브렛서울,,커피전문점/카페/다방,서울특별시 광진구 화양동 527,서울특별시 광진구 광나루로 410,127.074998556359,37.546564073743,브렛서울,1195210011,브렛서울,"카페,디저트",102,4.9
아로하커피,,커피전문점/카페/다방,서울특별시 강서구 마곡동 795-2,서울특별시 강서구 마곡중앙8로 90,126.837575186562,37.5605578774021,아로하커피,604053845,아로하커피,"카페,디저트",198,4.23
스탠다드브루잉,,커피전문점/카페/다방,서울특별시 금천구 가산동 550-1,서울특별시 금천구 가산디지털2로 98,126.881038557152,37.4772260580885,스탠다드브루잉,1932406668,스탠다드브루잉,카페,104,4.6
이디야커피,까치산역점,커피전문점/카페/다방,서울특별시 강서구 화곡동 349-15,서울특별시 강서구 강서로17길 6,126.845181337042,37.5334122861873,이디야커피 까치산역점,487561428,이디야커피 까치산역점,카페,725,4.42
앤레커피,여의도점,커피전문점/카페/다방,서울특별시 영등포구 여의도동 35-3,서울특별시 영등포구 여의나루로 50,126.925635618697,37.5217913287857,앤레커피 여의도점,1421065579,앤레커피 여의도점,"카페,디저트",382,4.15
COMMATABLE,,커피전문점/카페/다방,서울특별시 송파구 방이동 151-10,서울특별시 송파구 백제고분로50길 8,127.115680829416,37.5140773137024,COMMATABLE,1836886248,COMMA TABLE,"카페,디저트",99,4.53
cafedozen,,커피전문점/카페/다방,서울특별시 금천구 독산동 378-392,서울특별시 금천구 독산로 194,126.903171690928,37.4643503550305,cafedozen,1621098617,카페더즌,"카페,디저트",84,4.27
이디야커피,고척스카이돔점,커피전문점/카페/다방,서울특별시 구로구 고척동 76-160,서울특별시 구로구 경인로 397,126.863860165455,37.4976870234984,이디야커피 고척스카이돔점,1570795391,이디야커피 고척스카이돔점,카페,891,4.26
커피빈코리아강동경희대병원앞점,코리아강동경희대병원앞점,커피전문점/카페/다방,서울특별시 강동구 명일동 48-6,서울특별시 강동구 동남로 885,127.155957377088,37.5526489455254,커피빈코리아강동경희대병원앞점 코리아강동경희대병원앞점,840471651,커피빈 강동경희대병원앞점,카페,1233,4.44
곰작,,커피전문점/카페/다방,서울특별시 마포구 창전동 6-42,서울특별시 마포구 와우산로 140,126.929159783851,37.5538193384726,곰작,1806805392,곰작,"카페,디저트",279,4.42
